unit,waste,Waste categories,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE,NUTS_code
T,W074,Plastic wastes,Finland,2012,1978.0,FIN
T,W074,Plastic wastes,Finland,2014,28559.0,FIN
T,W074,Plastic wastes,Finland,2016,27614.0,FIN
T,W074,Plastic wastes,Finland,2018,37500.0,FIN
T,W074,Plastic wastes,Finland,2020,69644.0,FIN
T,W074,Plastic wastes,Finland,2022,44886.0,FIN
T,W074,Plastic wastes,France,2004,157000.0,FRA
T,W074,Plastic wastes,France,2006,176500.0,FRA
T,W074,Plastic wastes,France,2008,180940.0,FRA
T,W074,Plastic wastes,France,2010,190900.0,FRA
T,W074,Plastic wastes,France,2012,288600.0,FRA
T,W074,Plastic wastes,France,2014,251000.0,FRA
T,W074,Plastic wastes,France,2016,282000.0,FRA
T,W074,Plastic wastes,France,2018,313000.0,FRA
T,W074,Plastic wastes,France,2020,329000.0,FRA
T,W074,Plastic wastes,France,2022,380000.0,FRA
T,W074,Plastic wastes,Croatia,2006,0.0,HRV
T,W074,Plastic wastes,Croatia,2008,0.0,HRV
T,W074,Plastic wastes,Croatia,2012,10817.0,HRV
T,W074,Plastic wastes,Croatia,2014,15169.0,HRV
T,W074,Plastic wastes,Croatia,2016,18094.0,HRV
T,W074,Plastic wastes,Croatia,2018,18250.0,HRV
T,W074,Plastic wastes,Croatia,2020,32934.0,HRV
T,W074,Plastic wastes,Croatia,2022,45875.0,HRV
T,W074,Plastic wastes,Hungary,2004,30680.0,HUN
T,W074,Plastic wastes,Hungary,2006,16632.0,HUN
T,W074,Plastic wastes,Hungary,2008,20193.0,HUN
T,W074,Plastic wastes,Hungary,2010,23481.0,HUN
T,W074,Plastic wastes,Hungary,2012,42722.0,HUN
T,W074,Plastic wastes,Hungary,2014,27610.0,HUN
T,W074,Plastic wastes,Hungary,2016,21369.0,HUN
T,W074,Plastic wastes,Hungary,2018,15049.0,HUN
T,W074,Plastic wastes,Hungary,2020,13416.0,HUN
T,W074,Plastic wastes,Hungary,2022,14958.0,HUN
T,W074,Plastic wastes,Ireland,2004,187131.0,IRL
T,W074,Plastic wastes,Ireland,2006,222499.0,IRL
T,W074,Plastic wastes,Ireland,2010,6044.0,IRL
T,W074,Plastic wastes,Ireland,2012,4970.0,IRL
T,W074,Plastic wastes,Ireland,2014,4977.0,IRL
T,W074,Plastic wastes,Ireland,2016,5772.0,IRL
T,W074,Plastic wastes,Ireland,2018,5082.0,IRL
T,W074,Plastic wastes,Ireland,2020,5463.0,IRL
T,W074,Plastic wastes,Ireland,2022,4241.0,IRL
T,W074,Plastic wastes,Iceland,2004,1500.0,ISL
T,W074,Plastic wastes,Iceland,2010,1779.0,ISL
T,W074,Plastic wastes,Iceland,2012,2623.0,ISL
T,W074,Plastic wastes,Iceland,2014,2275.0,ISL
T,W074,Plastic wastes,Iceland,2016,3270.0,ISL
T,W074,Plastic wastes,Iceland,2018,4496.0,ISL
T,W074,Plastic wastes,Iceland,2020,3269.0,ISL
T,W074,Plastic wastes,Iceland,2022,2362.0,ISL
T,W074,Plastic wastes,Italy,2004,353162.0,ITA
T,W074,Plastic wastes,Italy,2006,457250.0,ITA
T,W074,Plastic wastes,Italy,2008,577378.0,ITA
T,W074,Plastic wastes,Italy,2010,648642.0,ITA
T,W074,Plastic wastes,Italy,2012,889801.0,ITA
T,W074,Plastic wastes,Italy,2014,1012545.0,ITA
T,W074,Plastic wastes,Italy,2016,1233972.0,ITA
T,W074,Plastic wastes,Italy,2018,1362248.0,ITA
T,W074,Plastic wastes,Italy,2020,1574883.0,ITA
T,W074,Plastic wastes,Italy,2022,1703154.0,ITA
T,W074,Plastic wastes,Liechtenstein,2008,0.0,
T,W074,Plastic wastes,Liechtenstein,2010,0.0,
T,W074,Plastic wastes,Liechtenstein,2012,54.0,
T,W074,Plastic wastes,Liechtenstein,2014,50.0,
T,W074,Plastic wastes,Liechtenstein,2016,176.0,
T,W074,Plastic wastes,Liechtenstein,2018,182.0,
T,W074,Plastic wastes,Liechtenstein,2020,288.0,
T,W074,Plastic wastes,Liechtenstein,2022,283.0,
T,W074,Plastic wastes,Lithuania,2004,2145.0,LTU
T,W074,Plastic wastes,Lithuania,2006,5698.0,LTU
T,W074,Plastic wastes,Lithuania,2008,8443.0,LTU
T,W074,Plastic wastes,Lithuania,2010,13815.0,LTU
T,W074,Plastic wastes,Lithuania,2012,9416.0,LTU
T,W074,Plastic wastes,Lithuania,2014,12726.0,LTU
T,W074,Plastic wastes,Lithuania,2016,17057.0,LTU
T,W074,Plastic wastes,Lithuania,2018,19078.0,LTU
T,W074,Plastic wastes,Lithuania,2020,24591.0,LTU
T,W074,Plastic wastes,Lithuania,2022,54979.0,LTU
T,W074,Plastic wastes,Luxembourg,2004,135.0,LUX
T,W074,Plastic wastes,Luxembourg,2006,23.0,LUX
T,W074,Plastic wastes,Luxembourg,2008,444.0,LUX
T,W074,Plastic wastes,Luxembourg,2010,346.0,LUX
T,W074,Plastic wastes,Luxembourg,2012,231.0,LUX
T,W074,Plastic wastes,Luxembourg,2014,248.0,LUX
T,W074,Plastic wastes,Luxembourg,2016,243.0,LUX
T,W074,Plastic wastes,Luxembourg,2018,279.0,LUX
T,W074,Plastic wastes,Luxembourg,2020,409.0,LUX
T,W074,Plastic wastes,Luxembourg,2022,386.0,LUX
T,W074,Plastic wastes,Latvia,2006,8374.0,LVA
T,W074,Plastic wastes,Latvia,2010,3760.0,LVA
T,W074,Plastic wastes,Latvia,2012,16256.0,LVA
T,W074,Plastic wastes,Latvia,2014,8555.0,LVA
T,W074,Plastic wastes,Latvia,2016,46293.0,LVA
T,W074,Plastic wastes,Latvia,2018,13305.0,LVA
T,W074,Plastic wastes,Latvia,2020,14513.0,LVA
T,W074,Plastic wastes,Latvia,2022,23233.0,LVA
T,W074,Plastic wastes,Montenegro,2012,3176.0,
T,W074,Plastic wastes,Montenegro,2014,1772.0,
T,W074,Plastic wastes,Montenegro,2016,1942.0,
T,W074,Plastic wastes,Montenegro,2018,1769.0,
T,W074,Plastic wastes,Montenegro,2020,1743.0,
T,W074,Plastic wastes,Montenegro,2022,2341.0,
T,W074,Plastic wastes,North Macedonia,2012,0.0,
T,W074,Plastic wastes,North Macedonia,2014,0.0,
T,W074,Plastic wastes,North Macedonia,2016,0.0,
T,W074,Plastic wastes,North Macedonia,2018,0.0,
T,W074,Plastic wastes,North Macedonia,2020,0.0,
T,W074,Plastic wastes,North Macedonia,2022,0.0,
T,W074,Plastic wastes,Malta,2004,92.0,MLT
T,W074,Plastic wastes,Malta,2006,216.0,MLT
T,W074,Plastic wastes,Malta,2008,584.0,MLT
T,W074,Plastic wastes,Malta,2010,1143.0,MLT
T,W074,Plastic wastes,Malta,2012,594.0,MLT
T,W074,Plastic wastes,Malta,2014,744.0,MLT
T,W074,Plastic wastes,Malta,2016,644.0,MLT
T,W074,Plastic wastes,Malta,2018,640.0,MLT
T,W074,Plastic wastes,Malta,2020,791.0,MLT
T,W074,Plastic wastes,Malta,2022,538.0,MLT
T,W074,Plastic wastes,Netherlands,2004,4751.0,NLD
T,W074,Plastic wastes,Netherlands,2006,6092.0,NLD
T,W074,Plastic wastes,Netherlands,2008,12736.0,NLD
T,W074,Plastic wastes,Netherlands,2010,89551.0,NLD
T,W074,Plastic wastes,Netherlands,2016,50434.0,NLD
T,W074,Plastic wastes,Netherlands,2018,37533.0,NLD
T,W074,Plastic wastes,Netherlands,2020,39877.0,NLD
T,W074,Plastic wastes,Netherlands,2022,35203.0,NLD
T,W074,Plastic wastes,Norway,2004,6730.0,NOR
T,W074,Plastic wastes,Norway,2006,12506.0,NOR
T,W074,Plastic wastes,Norway,2008,18000.0,NOR
T,W074,Plastic wastes,Norway,2010,24843.0,NOR
T,W074,Plastic wastes,Norway,2012,33172.0,NOR
T,W074,Plastic wastes,Norway,2014,36324.0,NOR
T,W074,Plastic wastes,Norway,2016,39812.0,NOR
T,W074,Plastic wastes,Norway,2018,45999.0,NOR
T,W074,Plastic wastes,Norway,2020,57366.0,NOR
T,W074,Plastic wastes,Norway,2022,52118.0,NOR
T,W074,Plastic wastes,Poland,2004,22855.0,POL
T,W074,Plastic wastes,Poland,2006,40330.0,POL
T,W074,Plastic wastes,Poland,2008,60807.0,POL
T,W074,Plastic wastes,Poland,2010,93765.0,POL
T,W074,Plastic wastes,Poland,2012,134149.0,POL
T,W074,Plastic wastes,Poland,2014,273846.0,POL
T,W074,Plastic wastes,Poland,2016,271680.0,POL
T,W074,Plastic wastes,Poland,2018,330518.0,POL
T,W074,Plastic wastes,Poland,2020,474078.0,POL
T,W074,Plastic wastes,Poland,2022,542130.0,POL
T,W074,Plastic wastes,Portugal,2006,0.0,PRT
T,W074,Plastic wastes,Portugal,2008,44.0,PRT
T,W074,Plastic wastes,Portugal,2010,3185.0,PRT
T,W074,Plastic wastes,Portugal,2012,2286.0,PRT
T,W074,Plastic wastes,Portugal,2014,47814.0,PRT
T,W074,Plastic wastes,Portugal,2016,98134.0,PRT
T,W074,Plastic wastes,Portugal,2018,91410.0,PRT
T,W074,Plastic wastes,Portugal,2020,140028.0,PRT
T,W074,Plastic wastes,Portugal,2022,13297.0,PRT
T,W074,Plastic wastes,Romania,2004,118969.0,ROU
T,W074,Plastic wastes,Romania,2006,320665.0,ROU
T,W074,Plastic wastes,Romania,2008,204831.0,ROU
T,W074,Plastic wastes,Romania,2010,188885.0,ROU
T,W074,Plastic wastes,Romania,2012,216258.0,ROU
T,W074,Plastic wastes,Romania,2014,35433.0,ROU
T,W074,Plastic wastes,Romania,2016,69504.0,ROU
T,W074,Plastic wastes,Romania,2018,70620.0,ROU
T,W074,Plastic wastes,Romania,2020,101495.0,ROU
T,W074,Plastic wastes,Romania,2022,112320.0,ROU
T,W074,Plastic wastes,Serbia,2014,6346.0,
T,W074,Plastic wastes,Serbia,2016,10770.0,
T,W074,Plastic wastes,Serbia,2018,3196.0,
T,W074,Plastic wastes,Serbia,2020,24873.0,
T,W074,Plastic wastes,Serbia,2022,51073.0,
T,W074,Plastic wastes,Sweden,2004,46123.0,SWE
T,W074,Plastic wastes,Sweden,2006,47782.0,SWE
T,W074,Plastic wastes,Sweden,2008,67671.0,SWE
T,W074,Plastic wastes,Sweden,2010,67165.0,SWE
T,W074,Plastic wastes,Sweden,2012,69996.0,SWE
T,W074,Plastic wastes,Sweden,2014,96035.0,SWE
T,W074,Plastic wastes,Sweden,2016,93480.0,SWE
T,W074,Plastic wastes,Sweden,2018,116830.0,SWE
T,W074,Plastic wastes,Sweden,2020,135391.0,SWE
T,W074,Plastic wastes,Sweden,2022,139720.0,SWE
T,W074,Plastic wastes,Slovenia,2004,8818.0,SVN
T,W074,Plastic wastes,Slovenia,2006,9382.0,SVN
T,W074,Plastic wastes,Slovenia,2008,8163.0,SVN
T,W074,Plastic wastes,Slovenia,2010,15032.0,SVN
T,W074,Plastic wastes,Slovenia,2012,6398.0,SVN
T,W074,Plastic wastes,Slovenia,2014,3878.0,SVN
T,W074,Plastic wastes,Slovenia,2016,3095.0,SVN
T,W074,Plastic wastes,Slovenia,2018,2414.0,SVN
T,W074,Plastic wastes,Slovenia,2020,2288.0,SVN
T,W074,Plastic wastes,Slovenia,2022,2564.0,SVN
T,W074,Plastic wastes,Slovakia,2006,11039.0,SVK
T,W074,Plastic wastes,Slovakia,2008,18271.0,SVK
T,W074,Plastic wastes,Slovakia,2010,22789.0,SVK
T,W074,Plastic wastes,Slovakia,2012,28315.0,SVK
T,W074,Plastic wastes,Slovakia,2014,31568.0,SVK
T,W074,Plastic wastes,Slovakia,2016,36123.0,SVK
T,W074,Plastic wastes,Slovakia,2018,49795.0,SVK
T,W074,Plastic wastes,Slovakia,2020,68536.0,SVK
T,W074,Plastic wastes,Slovakia,2022,69915.0,SVK
T,W074,Plastic wastes,Türkiye,2008,318343.0,
T,W074,Plastic wastes,Türkiye,2010,26247.0,
T,W074,Plastic wastes,Türkiye,2012,13828.0,
T,W074,Plastic wastes,Türkiye,2014,70835.0,
T,W074,Plastic wastes,Türkiye,2016,408920.0,
T,W074,Plastic wastes,Türkiye,2018,405290.0,
T,W074,Plastic wastes,Türkiye,2020,388963.0,
T,W074,Plastic wastes,Türkiye,2022,221328.0,
T,W074,Plastic wastes,United Kingdom,2004,116547.0,GBR
T,W074,Plastic wastes,United Kingdom,2006,76413.0,GBR
T,W074,Plastic wastes,United Kingdom,2008,99112.0,GBR
T,W074,Plastic wastes,United Kingdom,2010,336657.0,GBR
T,W074,Plastic wastes,United Kingdom,2012,382247.0,GBR
T,W074,Plastic wastes,United Kingdom,2014,491059.0,GBR
T,W074,Plastic wastes,United Kingdom,2016,507809.0,GBR
T,W074,Plastic wastes,United Kingdom,2018,522250.0,GBR
T,W074,Plastic wastes,Kosovo*,2018,0.0,
T,W074,Plastic wastes,Kosovo*,2020,0.0,
T,W074,Plastic wastes,Kosovo*,2022,0.0,
T,W075,Wood wastes,Austria,2004,121300.0,AUT
T,W075,Wood wastes,Austria,2006,142900.0,AUT
T,W075,Wood wastes,Austria,2008,162778.0,AUT
T,W075,Wood wastes,Austria,2010,197184.0,AUT
T,W075,Wood wastes,Austria,2012,220875.0,AUT
T,W075,Wood wastes,Austria,2014,234163.0,AUT
T,W075,Wood wastes,Austria,2016,253921.0,AUT
T,W075,Wood wastes,Austria,2018,283611.0,AUT
T,W075,Wood wastes,Austria,2020,292863.0,AUT
T,W075,Wood wastes,Austria,2022,250871.0,AUT
T,W075,Wood wastes,Bosnia and Herzegovina,2018,399.0,
T,W075,Wood wastes,Bosnia and Herzegovina,2020,3734.0,
T,W075,Wood wastes,Bosnia and Herzegovina,2022,3266.0,
T,W075,Wood wastes,Belgium,2004,27479.0,BEL
T,W075,Wood wastes,Belgium,2006,211495.0,BEL
T,W075,Wood wastes,Belgium,2008,235856.0,BEL
T,W075,Wood wastes,Belgium,2010,246612.0,BEL
T,W075,Wood wastes,Belgium,2012,167988.0,BEL
T,W075,Wood wastes,Belgium,2014,171684.0,BEL
T,W075,Wood wastes,Belgium,2016,234554.0,BEL
T,W075,Wood wastes,Belgium,2018,272929.0,BEL
T,W075,Wood wastes,Belgium,2020,311683.0,BEL
T,W075,Wood wastes,Belgium,2022,287882.0,BEL
T,W075,Wood wastes,Bulgaria,2006,0.0,BGR
T,W075,Wood wastes,Bulgaria,2008,0.0,BGR
T,W075,Wood wastes,Bulgaria,2012,32134.0,BGR
T,W075,Wood wastes,Bulgaria,2014,6792.0,BGR
T,W075,Wood wastes,Bulgaria,2016,51400.0,BGR
T,W075,Wood wastes,Bulgaria,2018,82767.0,BGR
T,W075,Wood wastes,Bulgaria,2020,9274.0,BGR
T,W075,Wood wastes,Bulgaria,2022,31002.0,BGR
T,W075,Wood wastes,Cyprus,2004,0.0,CYP
T,W075,Wood wastes,Cyprus,2006,0.0,CYP
T,W075,Wood wastes,Cyprus,2008,0.0,CYP
T,W075,Wood wastes,Cyprus,2010,7769.0,CYP
T,W075,Wood wastes,Cyprus,2012,0.0,CYP
T,W075,Wood wastes,Cyprus,2014,0.0,CYP
T,W075,Wood wastes,Cyprus,2016,0.0,CYP
T,W075,Wood wastes,Cyprus,2018,0.0,CYP
T,W075,Wood wastes,Cyprus,2020,32.0,CYP
T,W075,Wood wastes,Cyprus,2022,0.0,CYP
T,W075,Wood wastes,Czechia,2004,8617.0,CZE
T,W075,Wood wastes,Czechia,2006,34273.0,CZE
T,W075,Wood wastes,Czechia,2008,10215.0,CZE
T,W075,Wood wastes,Czechia,2010,27866.0,CZE
T,W075,Wood wastes,Czechia,2012,29616.0,CZE
T,W075,Wood wastes,Czechia,2014,33641.0,CZE
T,W075,Wood wastes,Czechia,2016,55033.0,CZE
T,W075,Wood wastes,Czechia,2018,70399.0,CZE
T,W075,Wood wastes,Czechia,2020,67463.0,CZE
T,W075,Wood wastes,Czechia,2022,70529.0,CZE
T,W075,Wood wastes,Germany,2004,581865.0,DEU
T,W075,Wood wastes,Germany,2006,661304.0,DEU
T,W075,Wood wastes,Germany,2008,720532.0,DEU
T,W075,Wood wastes,Germany,2010,670517.0,DEU
T,W075,Wood wastes,Germany,2012,624903.0,DEU
T,W075,Wood wastes,Germany,2014,735461.0,DEU
T,W075,Wood wastes,Germany,2016,665722.0,DEU
T,W075,Wood wastes,Germany,2018,696884.0,DEU
T,W075,Wood wastes,Germany,2020,720144.0,DEU
T,W075,Wood wastes,Germany,2022,618371.0,DEU
T,W075,Wood wastes,Denmark,2004,209974.0,DNK
T,W075,Wood wastes,Denmark,2006,265070.0,DNK
T,W075,Wood wastes,Denmark,2008,236657.0,DNK
T,W075,Wood wastes,Denmark,2010,76101.0,DNK
T,W075,Wood wastes,Denmark,2012,90575.0,DNK
T,W075,Wood wastes,Denmark,2014,327001.0,DNK
T,W075,Wood wastes,Denmark,2016,176429.0,DNK
T,W075,Wood wastes,Denmark,2018,188497.0,DNK
T,W075,Wood wastes,Denmark,2020,275612.0,DNK
T,W075,Wood wastes,Denmark,2022,191068.0,DNK
T,W075,Wood wastes,Estonia,2004,3764.0,EST
T,W075,Wood wastes,Estonia,2006,3569.0,EST
T,W075,Wood wastes,Estonia,2008,3919.0,EST
T,W075,Wood wastes,Estonia,2010,1955.0,EST
T,W075,Wood wastes,Estonia,2012,5359.0,EST
T,W075,Wood wastes,Estonia,2014,7528.0,EST
T,W075,Wood wastes,Estonia,2016,11859.0,EST
T,W075,Wood wastes,Estonia,2018,19332.0,EST
T,W075,Wood wastes,Estonia,2020,14439.0,EST
T,W075,Wood wastes,Estonia,2022,21023.0,EST
T,W075,Wood wastes,Greece,2006,2713.0,GRC
T,W075,Wood wastes,Greece,2008,0.0,GRC
T,W075,Wood wastes,Greece,2010,0.0,GRC
T,W075,Wood wastes,Greece,2016,0.0,GRC
T,W075,Wood wastes,Greece,2018,846.0,GRC
T,W075,Wood wastes,Greece,2020,515.0,GRC
T,W075,Wood wastes,Greece,2022,53.0,GRC
T,W075,Wood wastes,Spain,2004,117273.0,ESP
T,W075,Wood wastes,Spain,2006,65747.0,ESP
T,W075,Wood wastes,Spain,2008,120655.0,ESP
T,W075,Wood wastes,Spain,2010,191545.0,ESP
T,W075,Wood wastes,Spain,2012,130509.0,ESP
T,W075,Wood wastes,Spain,2014,88583.0,ESP
T,W075,Wood wastes,Spain,2016,95081.0,ESP
T,W075,Wood wastes,Spain,2018,136153.0,ESP
T,W075,Wood wastes,Spain,2020,137533.0,ESP
T,W075,Wood wastes,Spain,2022,165040.0,ESP
T,W075,Wood wastes,European Union - 27 countries (from 2020),2004,1880000.0,EU27_2020
T,W075,Wood wastes,European Union - 27 countries (from 2020),2006,2410000.0,EU27_2020
T,W075,Wood wastes,European Union - 27 countries (from 2020),2008,2670000.0,EU27_2020
T,W075,Wood wastes,European Union - 27 countries (from 2020),2018,4640000.0,EU27_2020
T,W075,Wood wastes,European Union - 27 countries (from 2020),2020,4890000.0,EU27_2020
T,W075,Wood wastes,European Union - 27 countries (from 2020),2022,4740000.0,EU27_2020
T,W075,Wood wastes,European Union - 28 countries (2013-2020),2004,2170000.0,
T,W075,Wood wastes,European Union - 28 countries (2013-2020),2006,2950000.0,
T,W075,Wood wastes,European Union - 28 countries (2013-2020),2008,3220000.0,
T,W075,Wood wastes,European Union - 28 countries (2013-2020),2016,5040000.0,
T,W075,Wood wastes,European Union - 28 countries (2013-2020),2018,5520000.0,
T,W075,Wood wastes,Finland,2004,23746.0,FIN
T,W075,Wood wastes,Finland,2006,13094.0,FIN
T,W075,Wood wastes,Finland,2008,60400.0,FIN
T,W075,Wood wastes,Finland,2010,22696.0,FIN
T,W075,Wood wastes,Finland,2012,30396.0,FIN
T,W075,Wood wastes,Finland,2014,28473.0,FIN
T,W075,Wood wastes,Finland,2016,29264.0,FIN
T,W075,Wood wastes,Finland,2018,62734.0,FIN
T,W075,Wood wastes,Finland,2020,67384.0,FIN
T,W075,Wood wastes,Finland,2022,40928.0,FIN
T,W075,Wood wastes,France,2004,0.0,FRA
T,W075,Wood wastes,France,2006,0.0,FRA
T,W075,Wood wastes,France,2008,0.0,FRA
T,W075,Wood wastes,France,2010,624775.0,FRA
T,W075,Wood wastes,France,2012,840381.0,FRA
T,W075,Wood wastes,France,2014,916810.0,FRA
T,W075,Wood wastes,France,2016,979676.0,FRA
T,W075,Wood wastes,France,2018,996757.0,FRA
T,W075,Wood wastes,France,2020,1026710.0,FRA
T,W075,Wood wastes,France,2022,1096826.0,FRA
T,W075,Wood wastes,Croatia,2006,0.0,HRV
T,W075,Wood wastes,Croatia,2008,0.0,HRV
T,W075,Wood wastes,Croatia,2012,685.0,HRV
T,W075,Wood wastes,Croatia,2014,8242.0,HRV
T,W075,Wood wastes,Croatia,2016,0.0,HRV
T,W075,Wood wastes,Croatia,2018,8817.0,HRV
T,W075,Wood wastes,Croatia,2020,14358.0,HRV
T,W075,Wood wastes,Croatia,2022,20309.0,HRV
T,W075,Wood wastes,Hungary,2004,25530.0,HUN
T,W075,Wood wastes,Hungary,2006,0.0,HUN
T,W075,Wood wastes,Hungary,2008,1464.0,HUN
T,W075,Wood wastes,Hungary,2010,2940.0,HUN
T,W075,Wood wastes,Hungary,2012,2071.0,HUN
T,W075,Wood wastes,Hungary,2014,2131.0,HUN
T,W075,Wood wastes,Hungary,2016,1311.0,HUN
T,W075,Wood wastes,Hungary,2018,1178.0,HUN
T,W075,Wood wastes,Hungary,2020,4000.0,HUN
T,W075,Wood wastes,Hungary,2022,5989.0,HUN
T,W075,Wood wastes,Ireland,2004,16661.0,IRL
T,W075,Wood wastes,Ireland,2006,26882.0,IRL
T,W075,Wood wastes,Ireland,2010,9992.0,IRL
T,W075,Wood wastes,Ireland,2012,9197.0,IRL
T,W075,Wood wastes,Ireland,2014,9438.0,IRL
T,W075,Wood wastes,Ireland,2016,14613.0,IRL
T,W075,Wood wastes,Ireland,2018,17178.0,IRL
T,W075,Wood wastes,Ireland,2020,25738.0,IRL
T,W075,Wood wastes,Ireland,2022,23787.0,IRL
T,W075,Wood wastes,Iceland,2004,3000.0,ISL
T,W075,Wood wastes,Iceland,2010,1905.0,ISL
T,W075,Wood wastes,Iceland,2012,1802.0,ISL
T,W075,Wood wastes,Iceland,2014,1930.0,ISL
T,W075,Wood wastes,Iceland,2016,2765.0,ISL
T,W075,Wood wastes,Iceland,2018,2989.0,ISL
T,W075,Wood wastes,Iceland,2020,5354.0,ISL
T,W075,Wood wastes,Iceland,2022,6375.0,ISL
T,W075,Wood wastes,Italy,2004,475833.0,ITA
T,W075,Wood wastes,Italy,2006,573402.0,ITA
T,W075,Wood wastes,Italy,2008,667414.0,ITA
T,W075,Wood wastes,Italy,2010,691793.0,ITA
T,W075,Wood wastes,Italy,2012,614080.0,ITA
T,W075,Wood wastes,Italy,2014,675449.0,ITA
T,W075,Wood wastes,Italy,2016,739357.0,ITA
T,W075,Wood wastes,Italy,2018,908217.0,ITA
T,W075,Wood wastes,Italy,2020,881468.0,ITA
T,W075,Wood wastes,Italy,2022,1003500.0,ITA
T,W075,Wood wastes,Liechtenstein,2008,0.0,
T,W075,Wood wastes,Liechtenstein,2010,0.0,
T,W075,Wood wastes,Liechtenstein,2012,0.0,
T,W075,Wood wastes,Liechtenstein,2014,0.0,
T,W075,Wood wastes,Liechtenstein,2016,0.0,
T,W075,Wood wastes,Liechtenstein,2018,0.0,
T,W075,Wood wastes,Liechtenstein,2020,0.0,
T,W075,Wood wastes,Liechtenstein,2022,0.0,
T,W075,Wood wastes,Lithuania,2004,196.0,LTU
T,W075,Wood wastes,Lithuania,2006,1935.0,LTU
T,W075,Wood wastes,Lithuania,2008,2793.0,LTU
T,W075,Wood wastes,Lithuania,2010,9610.0,LTU
T,W075,Wood wastes,Lithuania,2012,1425.0,LTU
T,W075,Wood wastes,Lithuania,2014,1882.0,LTU
T,W075,Wood wastes,Lithuania,2016,2483.0,LTU
T,W075,Wood wastes,Lithuania,2018,3445.0,LTU
T,W075,Wood wastes,Lithuania,2020,7098.0,LTU
T,W075,Wood wastes,Lithuania,2022,9228.0,LTU
T,W075,Wood wastes,Luxembourg,2004,506.0,LUX
T,W075,Wood wastes,Luxembourg,2006,610.0,LUX
T,W075,Wood wastes,Luxembourg,2008,682.0,LUX
T,W075,Wood wastes,Luxembourg,2010,2335.0,LUX
T,W075,Wood wastes,Luxembourg,2012,649.0,LUX
T,W075,Wood wastes,Luxembourg,2014,49.0,LUX
T,W075,Wood wastes,Luxembourg,2016,316.0,LUX
T,W075,Wood wastes,Luxembourg,2018,250.0,LUX
T,W075,Wood wastes,Luxembourg,2020,1162.0,LUX
T,W075,Wood wastes,Luxembourg,2022,760.0,LUX
T,W075,Wood wastes,Latvia,2006,124.0,LVA
T,W075,Wood wastes,Latvia,2010,0.0,LVA
T,W075,Wood wastes,Latvia,2012,3314.0,LVA
T,W075,Wood wastes,Latvia,2014,21927.0,LVA
T,W075,Wood wastes,Latvia,2016,15251.0,LVA
T,W075,Wood wastes,Latvia,2018,7361.0,LVA
T,W075,Wood wastes,Latvia,2020,0.0,LVA
T,W075,Wood wastes,Latvia,2022,25434.0,LVA
T,W075,Wood wastes,Montenegro,2012,233.0,
T,W075,Wood wastes,Montenegro,2014,232.0,
T,W075,Wood wastes,Montenegro,2016,156.0,
T,W075,Wood wastes,Montenegro,2018,166.0,
T,W075,Wood wastes,Montenegro,2020,141.0,
T,W075,Wood wastes,Montenegro,2022,202.0,
T,W075,Wood wastes,North Macedonia,2010,0.0,
T,W075,Wood wastes,North Macedonia,2012,0.0,
T,W075,Wood wastes,North Macedonia,2014,0.0,
T,W075,Wood wastes,North Macedonia,2016,0.0,
T,W075,Wood wastes,North Macedonia,2018,0.0,
T,W075,Wood wastes,North Macedonia,2020,0.0,
T,W075,Wood wastes,North Macedonia,2022,0.0,
T,W075,Wood wastes,Malta,2004,265.0,MLT
T,W075,Wood wastes,Malta,2006,338.0,MLT
T,W075,Wood wastes,Malta,2008,0.0,MLT
T,W075,Wood wastes,Malta,2010,6696.0,MLT
T,W075,Wood wastes,Malta,2012,9607.0,MLT
T,W075,Wood wastes,Malta,2014,11763.0,MLT
T,W075,Wood wastes,Malta,2016,7938.0,MLT
T,W075,Wood wastes,Malta,2018,7290.0,MLT
T,W075,Wood wastes,Malta,2020,7434.0,MLT
T,W075,Wood wastes,Malta,2022,6511.0,MLT
T,W075,Wood wastes,Netherlands,2004,263706.0,NLD
T,W075,Wood wastes,Netherlands,2006,289505.0,NLD
T,W075,Wood wastes,Netherlands,2008,290765.0,NLD
T,W075,Wood wastes,Netherlands,2010,274968.0,NLD
T,W075,Wood wastes,Netherlands,2016,317594.0,NLD
T,W075,Wood wastes,Netherlands,2018,361437.0,NLD
T,W075,Wood wastes,Netherlands,2020,429045.0,NLD
T,W075,Wood wastes,Netherlands,2022,354190.0,NLD
T,W075,Wood wastes,Norway,2004,94918.0,NOR
T,W075,Wood wastes,Norway,2006,146378.0,NOR
T,W075,Wood wastes,Norway,2008,176000.0,NOR
T,W075,Wood wastes,Norway,2010,190765.0,NOR
T,W075,Wood wastes,Norway,2012,234965.0,NOR
T,W075,Wood wastes,Norway,2014,274111.0,NOR
T,W075,Wood wastes,Norway,2016,283952.0,NOR
T,W075,Wood wastes,Norway,2018,274929.0,NOR
T,W075,Wood wastes,Norway,2020,311669.0,NOR
T,W075,Wood wastes,Norway,2022,227308.0,NOR
T,W075,Wood wastes,Poland,2008,0.0,POL
T,W075,Wood wastes,Poland,2018,12.0,POL
T,W075,Wood wastes,Poland,2020,2849.0,POL
T,W075,Wood wastes,Poland,2022,5889.0,POL
T,W075,Wood wastes,Portugal,2006,0.0,PRT
T,W075,Wood wastes,Portugal,2008,7813.0,PRT
T,W075,Wood wastes,Portugal,2010,5232.0,PRT
