unit,Geopolitical entity (reporting),TIME_PERIOD,category code,OBS_VALUE,Aggregated category name,NUTS_code
T,Romania,2012,W075,301496.0,wood,ROU
T,Romania,2012,W077_08,41560.0,weee + batt + vehicles,ROU
T,Romania,2012,W09,58044.0,organic waste,ROU
T,Romania,2012,W10,7465828.0,mixed waste,ROU
T,Romania,2012,W11,0.0,common sludges,ROU
T,Romania,2012,W12-13,25168.0,mineral waste,ROU
T,Romania,2014,W01-05,30.0,chemical and medical,ROU
T,Romania,2014,W06,3830.0,metal,ROU
T,Romania,2014,W071,17498.0,glass,ROU
T,Romania,2014,W072,57214.0,paper,ROU
T,Romania,2014,W074,70866.0,plastic,ROU
T,Romania,2014,W075,4230.0,wood,ROU
T,Romania,2014,W077_08,59706.0,weee + batt + vehicles,ROU
T,Romania,2014,W09,31452.0,organic waste,ROU
T,Romania,2014,W10,7026150.0,mixed waste,ROU
T,Romania,2014,W11,0.0,common sludges,ROU
T,Romania,2014,W12-13,374818.0,mineral waste,ROU
T,Romania,2016,W01-05,0.0,chemical and medical,ROU
T,Romania,2016,W06,114206.0,metal,ROU
T,Romania,2016,W071,98594.0,glass,ROU
T,Romania,2016,W072,218830.0,paper,ROU
T,Romania,2016,W074,139008.0,plastic,ROU
T,Romania,2016,W075,47264.0,wood,ROU
T,Romania,2016,W077_08,83182.0,weee + batt + vehicles,ROU
T,Romania,2016,W09,75830.0,organic waste,ROU
T,Romania,2016,W10,7024734.0,mixed waste,ROU
T,Romania,2016,W11,0.0,common sludges,ROU
T,Romania,2016,W12-13,394922.0,mineral waste,ROU
T,Romania,2018,W01-05,0.0,chemical and medical,ROU
T,Romania,2018,W06,154362.0,metal,ROU
T,Romania,2018,W071,89166.0,glass,ROU
T,Romania,2018,W072,251304.0,paper,ROU
T,Romania,2018,W074,141240.0,plastic,ROU
T,Romania,2018,W075,63088.0,wood,ROU
T,Romania,2018,W077_08,111710.0,weee + batt + vehicles,ROU
T,Romania,2018,W09,153126.0,organic waste,ROU
T,Romania,2018,W10,7128856.0,mixed waste,ROU
T,Romania,2018,W11,6.0,common sludges,ROU
T,Romania,2018,W12-13,263150.0,mineral waste,ROU
T,Romania,2020,W01-05,0.0,chemical and medical,ROU
T,Romania,2020,W06,124408.0,metal,ROU
T,Romania,2020,W071,136854.0,glass,ROU
T,Romania,2020,W072,202756.0,paper,ROU
T,Romania,2020,W074,202990.0,plastic,ROU
T,Romania,2020,W075,21228.0,wood,ROU
T,Romania,2020,W077_08,105490.0,weee + batt + vehicles,ROU
T,Romania,2020,W09,145554.0,organic waste,ROU
T,Romania,2020,W10,7347758.0,mixed waste,ROU
T,Romania,2020,W11,0.0,common sludges,ROU
T,Romania,2020,W12-13,225140.0,mineral waste,ROU
T,Romania,2022,W01-05,0.0,chemical and medical,ROU
T,Romania,2022,W06,87332.0,metal,ROU
T,Romania,2022,W071,176896.0,glass,ROU
T,Romania,2022,W072,236494.0,paper,ROU
T,Romania,2022,W074,224640.0,plastic,ROU
T,Romania,2022,W075,24838.0,wood,ROU
T,Romania,2022,W077_08,276592.0,weee + batt + vehicles,ROU
T,Romania,2022,W09,214838.0,organic waste,ROU
T,Romania,2022,W10,7438186.0,mixed waste,ROU
T,Romania,2022,W11,0.0,common sludges,ROU
T,Romania,2022,W12-13,310920.0,mineral waste,ROU
T,Serbia,2010,W01-05,0.0,chemical and medical,
T,Serbia,2010,W06,0.0,metal,
T,Serbia,2010,W071,0.0,glass,
T,Serbia,2010,W072,0.0,paper,
T,Serbia,2010,W074,0.0,plastic,
T,Serbia,2010,W075,0.0,wood,
T,Serbia,2010,W077_08,0.0,weee + batt + vehicles,
T,Serbia,2010,W09,0.0,organic waste,
T,Serbia,2010,W10,0.0,mixed waste,
T,Serbia,2010,W11,0.0,common sludges,
T,Serbia,2010,W12-13,0.0,mineral waste,
T,Serbia,2012,W01-05,0.0,chemical and medical,
T,Serbia,2012,W06,0.0,metal,
T,Serbia,2012,W072,0.0,paper,
T,Serbia,2012,W074,0.0,plastic,
T,Serbia,2012,W077_08,0.0,weee + batt + vehicles,
T,Serbia,2012,W09,0.0,organic waste,
T,Serbia,2012,W10,0.0,mixed waste,
T,Serbia,2012,W11,0.0,common sludges,
T,Serbia,2014,W01-05,504.0,chemical and medical,
T,Serbia,2014,W06,3036.0,metal,
T,Serbia,2014,W071,2344.0,glass,
T,Serbia,2014,W072,15242.0,paper,
T,Serbia,2014,W074,12692.0,plastic,
T,Serbia,2014,W075,520.0,wood,
T,Serbia,2014,W077_08,18406.0,weee + batt + vehicles,
T,Serbia,2014,W09,174158.0,organic waste,
T,Serbia,2014,W10,3031422.0,mixed waste,
T,Serbia,2014,W11,0.0,common sludges,
T,Serbia,2014,W12-13,7542.0,mineral waste,
T,Serbia,2016,W01-05,64.0,chemical and medical,
T,Serbia,2016,W06,3076.0,metal,
T,Serbia,2016,W071,4794.0,glass,
T,Serbia,2016,W072,31426.0,paper,
T,Serbia,2016,W074,21540.0,plastic,
T,Serbia,2016,W075,10.0,wood,
T,Serbia,2016,W077_08,2.0,weee + batt + vehicles,
T,Serbia,2016,W09,81050.0,organic waste,
T,Serbia,2016,W10,3031272.0,mixed waste,
T,Serbia,2016,W11,0.0,common sludges,
T,Serbia,2016,W12-13,0.0,mineral waste,
T,Serbia,2018,W01-05,0.0,chemical and medical,
T,Serbia,2018,W06,754.0,metal,
T,Serbia,2018,W071,974.0,glass,
T,Serbia,2018,W072,4114.0,paper,
T,Serbia,2018,W074,6392.0,plastic,
T,Serbia,2018,W075,0.0,wood,
T,Serbia,2018,W077_08,0.0,weee + batt + vehicles,
T,Serbia,2018,W09,8412.0,organic waste,
T,Serbia,2018,W10,3702306.0,mixed waste,
T,Serbia,2018,W11,0.0,common sludges,
T,Serbia,2018,W12-13,0.0,mineral waste,
T,Serbia,2020,W01-05,200.0,chemical and medical,
T,Serbia,2020,W06,69596.0,metal,
T,Serbia,2020,W071,28486.0,glass,
T,Serbia,2020,W072,44568.0,paper,
T,Serbia,2020,W074,49746.0,plastic,
T,Serbia,2020,W075,8274.0,wood,
T,Serbia,2020,W077_08,117260.0,weee + batt + vehicles,
T,Serbia,2020,W09,5542.0,organic waste,
T,Serbia,2020,W10,3802804.0,mixed waste,
T,Serbia,2020,W11,0.0,common sludges,
T,Serbia,2020,W12-13,0.0,mineral waste,
T,Serbia,2022,W01-05,20.0,chemical and medical,
T,Serbia,2022,W06,116582.0,metal,
T,Serbia,2022,W071,80350.0,glass,
T,Serbia,2022,W072,0.0,paper,
T,Serbia,2022,W074,102146.0,plastic,
T,Serbia,2022,W075,36154.0,wood,
T,Serbia,2022,W077_08,55624.0,weee + batt + vehicles,
T,Serbia,2022,W09,0.0,organic waste,
T,Serbia,2022,W10,4059402.0,mixed waste,
T,Serbia,2022,W11,0.0,common sludges,
T,Serbia,2022,W12-13,0.0,mineral waste,
T,Sweden,2004,W01-05,44782.0,chemical and medical,SWE
T,Sweden,2004,W071,594378.0,glass,SWE
T,Sweden,2004,W072,1024024.0,paper,SWE
T,Sweden,2004,W074,92246.0,plastic,SWE
T,Sweden,2004,W075,0.0,wood,SWE
T,Sweden,2004,W077_08,702376.0,weee + batt + vehicles,SWE
T,Sweden,2004,W09,0.0,organic waste,SWE
T,Sweden,2004,W10,4517902.0,mixed waste,SWE
T,Sweden,2004,W11,167092.0,common sludges,SWE
T,Sweden,2004,W12-13,0.0,mineral waste,SWE
T,Sweden,2006,W01-05,39156.0,chemical and medical,SWE
T,Sweden,2006,W071,532064.0,glass,SWE
T,Sweden,2006,W072,1074880.0,paper,SWE
T,Sweden,2006,W074,95564.0,plastic,SWE
T,Sweden,2006,W075,29160.0,wood,SWE
T,Sweden,2006,W077_08,905058.0,weee + batt + vehicles,SWE
T,Sweden,2006,W09,0.0,organic waste,SWE
T,Sweden,2006,W10,4661064.0,mixed waste,SWE
T,Sweden,2006,W11,175794.0,common sludges,SWE
T,Sweden,2006,W12-13,0.0,mineral waste,SWE
T,Sweden,2008,W01-05,35756.0,chemical and medical,SWE
T,Sweden,2008,W071,492614.0,glass,SWE
T,Sweden,2008,W072,1038240.0,paper,SWE
T,Sweden,2008,W074,135342.0,plastic,SWE
T,Sweden,2008,W075,42760.0,wood,SWE
T,Sweden,2008,W077_08,618630.0,weee + batt + vehicles,SWE
T,Sweden,2008,W09,0.0,organic waste,SWE
T,Sweden,2008,W10,4871788.0,mixed waste,SWE
T,Sweden,2008,W11,170052.0,common sludges,SWE
T,Sweden,2008,W12-13,0.0,mineral waste,SWE
T,Sweden,2010,W01-05,35896.0,chemical and medical,SWE
T,Sweden,2010,W06,345794.0,metal,SWE
T,Sweden,2010,W071,504270.0,glass,SWE
T,Sweden,2010,W072,909972.0,paper,SWE
T,Sweden,2010,W074,134330.0,plastic,SWE
T,Sweden,2010,W075,50060.0,wood,SWE
T,Sweden,2010,W077_08,648670.0,weee + batt + vehicles,SWE
T,Sweden,2010,W09,893880.0,organic waste,SWE
T,Sweden,2010,W10,4319930.0,mixed waste,SWE
T,Sweden,2010,W11,170052.0,common sludges,SWE
T,Sweden,2010,W12-13,0.0,mineral waste,SWE
T,Sweden,2012,W01-05,44736.0,chemical and medical,SWE
T,Sweden,2012,W06,333222.0,metal,SWE
T,Sweden,2012,W071,494464.0,glass,SWE
T,Sweden,2012,W072,758730.0,paper,SWE
T,Sweden,2012,W074,139992.0,plastic,SWE
T,Sweden,2012,W075,74360.0,wood,SWE
T,Sweden,2012,W077_08,692262.0,weee + batt + vehicles,SWE
T,Sweden,2012,W09,1004000.0,organic waste,SWE
T,Sweden,2012,W10,4602846.0,mixed waste,SWE
T,Sweden,2012,W11,166194.0,common sludges,SWE
T,Sweden,2012,W12-13,0.0,mineral waste,SWE
T,Sweden,2014,W01-05,45372.0,chemical and medical,SWE
T,Sweden,2014,W06,342112.0,metal,SWE
T,Sweden,2014,W071,341960.0,glass,SWE
T,Sweden,2014,W072,736466.0,paper,SWE
T,Sweden,2014,W074,192070.0,plastic,SWE
T,Sweden,2014,W075,908600.0,wood,SWE
T,Sweden,2014,W077_08,696908.0,weee + batt + vehicles,SWE
T,Sweden,2014,W09,1204626.0,organic waste,SWE
T,Sweden,2014,W10,3351878.0,mixed waste,SWE
T,Sweden,2014,W11,165324.0,common sludges,SWE
T,Sweden,2014,W12-13,293086.0,mineral waste,SWE
T,Sweden,2016,W01-05,44974.0,chemical and medical,SWE
T,Sweden,2016,W06,361014.0,metal,SWE
T,Sweden,2016,W071,377660.0,glass,SWE
T,Sweden,2016,W072,722156.0,paper,SWE
T,Sweden,2016,W074,186960.0,plastic,SWE
T,Sweden,2016,W075,931112.0,wood,SWE
T,Sweden,2016,W077_08,705728.0,weee + batt + vehicles,SWE
T,Sweden,2016,W09,1427394.0,organic waste,SWE
T,Sweden,2016,W10,3529672.0,mixed waste,SWE
T,Sweden,2016,W11,175916.0,common sludges,SWE
T,Sweden,2016,W12-13,288036.0,mineral waste,SWE
T,Sweden,2018,W01-05,45432.0,chemical and medical,SWE
T,Sweden,2018,W06,362254.0,metal,SWE
T,Sweden,2018,W071,399896.0,glass,SWE
T,Sweden,2018,W072,744082.0,paper,SWE
T,Sweden,2018,W074,233660.0,plastic,SWE
T,Sweden,2018,W075,923494.0,wood,SWE
T,Sweden,2018,W077_08,718796.0,weee + batt + vehicles,SWE
T,Sweden,2018,W09,1369798.0,organic waste,SWE
T,Sweden,2018,W10,3684970.0,mixed waste,SWE
T,Sweden,2018,W11,175706.0,common sludges,SWE
T,Sweden,2018,W12-13,276888.0,mineral waste,SWE
T,Sweden,2020,W01-05,45990.0,chemical and medical,SWE
T,Sweden,2020,W06,401760.0,metal,SWE
T,Sweden,2020,W071,430190.0,glass,SWE
T,Sweden,2020,W072,711784.0,paper,SWE
T,Sweden,2020,W074,270782.0,plastic,SWE
T,Sweden,2020,W075,1109364.0,wood,SWE
T,Sweden,2020,W077_08,699782.0,weee + batt + vehicles,SWE
T,Sweden,2020,W09,1553092.0,organic waste,SWE
T,Sweden,2020,W10,3495944.0,mixed waste,SWE
T,Sweden,2020,W11,177852.0,common sludges,SWE
T,Sweden,2020,W12-13,316784.0,mineral waste,SWE
T,Sweden,2022,W01-05,44434.0,chemical and medical,SWE
T,Sweden,2022,W06,342264.0,metal,SWE
T,Sweden,2022,W071,428966.0,glass,SWE
T,Sweden,2022,W072,658524.0,paper,SWE
T,Sweden,2022,W074,279440.0,plastic,SWE
T,Sweden,2022,W075,777822.0,wood,SWE
T,Sweden,2022,W077_08,357762.0,weee + batt + vehicles,SWE
T,Sweden,2022,W09,1473218.0,organic waste,SWE
T,Sweden,2022,W10,3365780.0,mixed waste,SWE
T,Sweden,2022,W11,176016.0,common sludges,SWE
T,Sweden,2022,W12-13,295218.0,mineral waste,SWE
T,Slovenia,2004,W01-05,7280.0,chemical and medical,SVN
T,Slovenia,2004,W071,13894.0,glass,SVN
T,Slovenia,2004,W072,34508.0,paper,SVN
T,Slovenia,2004,W074,17636.0,plastic,SVN
T,Slovenia,2004,W075,9944.0,wood,SVN
T,Slovenia,2004,W077_08,4884.0,weee + batt + vehicles,SVN
T,Slovenia,2004,W09,0.0,organic waste,SVN
T,Slovenia,2004,W10,1117852.0,mixed waste,SVN
T,Slovenia,2004,W11,23118.0,common sludges,SVN
T,Slovenia,2004,W12-13,5738.0,mineral waste,SVN
T,Slovenia,2006,W01-05,14426.0,chemical and medical,SVN
T,Slovenia,2006,W071,22828.0,glass,SVN
T,Slovenia,2006,W072,52208.0,paper,SVN
T,Slovenia,2006,W074,18764.0,plastic,SVN
T,Slovenia,2006,W075,19018.0,wood,SVN
T,Slovenia,2006,W077_08,11666.0,weee + batt + vehicles,SVN
T,Slovenia,2006,W09,24.0,organic waste,SVN
T,Slovenia,2006,W10,1127554.0,mixed waste,SVN
T,Slovenia,2006,W11,7782.0,common sludges,SVN
T,Slovenia,2006,W12-13,601624.0,mineral waste,SVN
T,Slovenia,2008,W01-05,988.0,chemical and medical,SVN
T,Slovenia,2008,W071,28422.0,glass,SVN
T,Slovenia,2008,W072,67480.0,paper,SVN
T,Slovenia,2008,W074,16326.0,plastic,SVN
T,Slovenia,2008,W075,18698.0,wood,SVN
T,Slovenia,2008,W077_08,13384.0,weee + batt + vehicles,SVN
T,Slovenia,2008,W09,0.0,organic waste,SVN
T,Slovenia,2008,W10,1154606.0,mixed waste,SVN
T,Slovenia,2008,W11,3934.0,common sludges,SVN
T,Slovenia,2008,W12-13,0.0,mineral waste,SVN
T,Slovenia,2010,W01-05,1720.0,chemical and medical,SVN
T,Slovenia,2010,W06,15230.0,metal,SVN
T,Slovenia,2010,W071,43512.0,glass,SVN
T,Slovenia,2010,W072,77730.0,paper,SVN
T,Slovenia,2010,W074,30064.0,plastic,SVN
T,Slovenia,2010,W075,28378.0,wood,SVN
T,Slovenia,2010,W077_08,39706.0,weee + batt + vehicles,SVN
T,Slovenia,2010,W09,104768.0,organic waste,SVN
T,Slovenia,2010,W10,1033090.0,mixed waste,SVN
T,Slovenia,2010,W11,11316.0,common sludges,SVN
T,Slovenia,2010,W12-13,49088.0,mineral waste,SVN
T,Slovenia,2012,W01-05,2302.0,chemical and medical,SVN
T,Slovenia,2012,W06,11210.0,metal,SVN
T,Slovenia,2012,W071,50908.0,glass,SVN
T,Slovenia,2012,W072,81494.0,paper,SVN
T,Slovenia,2012,W074,12796.0,plastic,SVN
T,Slovenia,2012,W075,29992.0,wood,SVN
T,Slovenia,2012,W077_08,43080.0,weee + batt + vehicles,SVN
T,Slovenia,2012,W09,171384.0,organic waste,SVN
T,Slovenia,2012,W10,808020.0,mixed waste,SVN
T,Slovenia,2012,W11,4874.0,common sludges,SVN
T,Slovenia,2012,W12-13,54002.0,mineral waste,SVN
T,Slovenia,2014,W01-05,2446.0,chemical and medical,SVN
T,Slovenia,2014,W06,9282.0,metal,SVN
T,Slovenia,2014,W071,54784.0,glass,SVN
T,Slovenia,2014,W072,87940.0,paper,SVN
T,Slovenia,2014,W074,7756.0,plastic,SVN
T,Slovenia,2014,W075,31996.0,wood,SVN
T,Slovenia,2014,W077_08,27590.0,weee + batt + vehicles,SVN
T,Slovenia,2014,W09,194522.0,organic waste,SVN
T,Slovenia,2014,W10,681826.0,mixed waste,SVN
T,Slovenia,2014,W11,10.0,common sludges,SVN
T,Slovenia,2014,W12-13,20378.0,mineral waste,SVN
T,Slovenia,2016,W01-05,2818.0,chemical and medical,SVN
T,Slovenia,2016,W06,15992.0,metal,SVN
T,Slovenia,2016,W071,57250.0,glass,SVN
T,Slovenia,2016,W072,84914.0,paper,SVN
T,Slovenia,2016,W074,6190.0,plastic,SVN
T,Slovenia,2016,W075,40730.0,wood,SVN
T,Slovenia,2016,W077_08,14772.0,weee + batt + vehicles,SVN
T,Slovenia,2016,W09,221130.0,organic waste,SVN
T,Slovenia,2016,W10,669900.0,mixed waste,SVN
T,Slovenia,2016,W11,24220.0,common sludges,SVN
T,Slovenia,2016,W12-13,131798.0,mineral waste,SVN
T,Slovenia,2018,W01-05,3170.0,chemical and medical,SVN
T,Slovenia,2018,W06,64394.0,metal,SVN
T,Slovenia,2018,W071,60504.0,glass,SVN
T,Slovenia,2018,W072,103644.0,paper,SVN
T,Slovenia,2018,W074,4828.0,plastic,SVN
T,Slovenia,2018,W075,60206.0,wood,SVN
T,Slovenia,2018,W077_08,29199.0,weee + batt + vehicles,SVN
T,Slovenia,2018,W09,235198.0,organic waste,SVN
T,Slovenia,2018,W10,692208.0,mixed waste,SVN
T,Slovenia,2018,W11,29442.0,common sludges,SVN
T,Slovenia,2018,W12-13,684.0,mineral waste,SVN
T,Slovenia,2020,W01-05,3470.0,chemical and medical,SVN
T,Slovenia,2020,W06,57218.0,metal,SVN
T,Slovenia,2020,W071,59720.0,glass,SVN
T,Slovenia,2020,W072,95522.0,paper,SVN
T,Slovenia,2020,W074,4576.0,plastic,SVN
T,Slovenia,2020,W075,69866.0,wood,SVN
T,Slovenia,2020,W077_08,21059.0,weee + batt + vehicles,SVN
T,Slovenia,2020,W09,243734.0,organic waste,SVN
T,Slovenia,2020,W10,695644.0,mixed waste,SVN
T,Slovenia,2020,W11,0.0,common sludges,SVN
T,Slovenia,2020,W12-13,3290.0,mineral waste,SVN
T,Slovenia,2022,W01-05,2862.0,chemical and medical,SVN
T,Slovenia,2022,W06,86482.0,metal,SVN
T,Slovenia,2022,W071,67990.0,glass,SVN
T,Slovenia,2022,W072,113064.0,paper,SVN
T,Slovenia,2022,W074,5128.0,plastic,SVN
T,Slovenia,2022,W075,85058.0,wood,SVN
T,Slovenia,2022,W077_08,22436.0,weee + batt + vehicles,SVN
T,Slovenia,2022,W09,226142.0,organic waste,SVN
T,Slovenia,2022,W10,677114.0,mixed waste,SVN
T,Slovenia,2022,W11,0.0,common sludges,SVN
T,Slovenia,2022,W12-13,2112.0,mineral waste,SVN
T,Slovakia,2004,W01-05,0.0,chemical and medical,SVK
T,Slovakia,2004,W071,0.0,glass,SVK
T,Slovakia,2004,W072,0.0,paper,SVK
T,Slovakia,2004,W074,0.0,plastic,SVK
T,Slovakia,2004,W075,0.0,wood,SVK
T,Slovakia,2004,W077_08,0.0,weee + batt + vehicles,SVK
T,Slovakia,2004,W09,0.0,organic waste,SVK
T,Slovakia,2004,W10,0.0,mixed waste,SVK
T,Slovakia,2004,W11,0.0,common sludges,SVK
T,Slovakia,2004,W12-13,0.0,mineral waste,SVK
T,Slovakia,2006,W01-05,220.0,chemical and medical,SVK
T,Slovakia,2006,W071,46248.0,glass,SVK
T,Slovakia,2006,W072,60866.0,paper,SVK
T,Slovakia,2006,W074,22078.0,plastic,SVK
T,Slovakia,2006,W075,1786.0,wood,SVK
T,Slovakia,2006,W077_08,8088.0,weee + batt + vehicles,SVK
T,Slovakia,2006,W09,0.0,organic waste,SVK
T,Slovakia,2006,W10,2874212.0,mixed waste,SVK
T,Slovakia,2006,W11,998.0,common sludges,SVK
T,Slovakia,2006,W12-13,0.0,mineral waste,SVK
T,Slovakia,2008,W01-05,490.0,chemical and medical,SVK
T,Slovakia,2008,W071,77688.0,glass,SVK
T,Slovakia,2008,W072,89628.0,paper,SVK
T,Slovakia,2008,W074,36542.0,plastic,SVK
T,Slovakia,2008,W075,3023.0,wood,SVK
T,Slovakia,2008,W077_08,13562.0,weee + batt + vehicles,SVK
T,Slovakia,2008,W09,0.0,organic waste,SVK
T,Slovakia,2008,W10,3066166.0,mixed waste,SVK
T,Slovakia,2008,W11,7852.0,common sludges,SVK
T,Slovakia,2008,W12-13,0.0,mineral waste,SVK
T,Slovakia,2010,W01-05,884.0,chemical and medical,SVK
T,Slovakia,2010,W06,20014.0,metal,SVK
T,Slovakia,2010,W071,85286.0,glass,SVK
T,Slovakia,2010,W072,96326.0,paper,SVK
T,Slovakia,2010,W074,45578.0,plastic,SVK
T,Slovakia,2010,W075,3118.0,wood,SVK
T,Slovakia,2010,W077_08,14508.0,weee + batt + vehicles,SVK
T,Slovakia,2010,W09,191134.0,organic waste,SVK
T,Slovakia,2010,W10,2916190.0,mixed waste,SVK
T,Slovakia,2010,W11,7428.0,common sludges,SVK
T,Slovakia,2010,W12-13,47366.0,mineral waste,SVK
T,Slovakia,2012,W01-05,1126.0,chemical and medical,SVK
T,Slovakia,2012,W06,24496.0,metal,SVK
T,Slovakia,2012,W071,97104.0,glass,SVK
T,Slovakia,2012,W072,117850.0,paper,SVK
T,Slovakia,2012,W074,56630.0,plastic,SVK
T,Slovakia,2012,W075,4920.0,wood,SVK
T,Slovakia,2012,W077_08,16384.0,weee + batt + vehicles,SVK
T,Slovakia,2012,W09,196180.0,organic waste,SVK
T,Slovakia,2012,W10,2765958.0,mixed waste,SVK
T,Slovakia,2012,W11,4746.0,common sludges,SVK
T,Slovakia,2012,W12-13,18898.0,mineral waste,SVK
T,Slovakia,2014,W01-05,1430.0,chemical and medical,SVK
T,Slovakia,2014,W06,35606.0,metal,SVK
T,Slovakia,2014,W071,100454.0,glass,SVK
T,Slovakia,2014,W072,123372.0,paper,SVK
T,Slovakia,2014,W074,63136.0,plastic,SVK
T,Slovakia,2014,W075,10544.0,wood,SVK
T,Slovakia,2014,W077_08,16018.0,weee + batt + vehicles,SVK
T,Slovakia,2014,W09,250838.0,organic waste,SVK
T,Slovakia,2014,W10,2801712.0,mixed waste,SVK
T,Slovakia,2014,W11,29808.0,common sludges,SVK
T,Slovakia,2014,W12-13,16014.0,mineral waste,SVK
T,Slovakia,2016,W01-05,1206.0,chemical and medical,SVK
T,Slovakia,2016,W06,220538.0,metal,SVK
T,Slovakia,2016,W071,111968.0,glass,SVK
T,Slovakia,2016,W072,145114.0,paper,SVK
T,Slovakia,2016,W074,72246.0,plastic,SVK
T,Slovakia,2016,W075,17448.0,wood,SVK
T,Slovakia,2016,W077_08,24036.0,weee + batt + vehicles,SVK
T,Slovakia,2016,W09,314120.0,organic waste,SVK
T,Slovakia,2016,W10,2827516.0,mixed waste,SVK
T,Slovakia,2016,W11,6742.0,common sludges,SVK
T,Slovakia,2016,W12-13,23616.0,mineral waste,SVK
T,Slovakia,2018,W01-05,1383.0,chemical and medical,SVK
T,Slovakia,2018,W06,694550.0,metal,SVK
T,Slovakia,2018,W071,132502.0,glass,SVK
T,Slovakia,2018,W072,210664.0,paper,SVK
T,Slovakia,2018,W074,99590.0,plastic,SVK
T,Slovakia,2018,W075,26771.0,wood,SVK
T,Slovakia,2018,W077_08,45686.0,weee + batt + vehicles,SVK
T,Slovakia,2018,W09,439298.0,organic waste,SVK
T,Slovakia,2018,W10,2835978.0,mixed waste,SVK
T,Slovakia,2018,W11,2416.0,common sludges,SVK
T,Slovakia,2018,W12-13,8492.0,mineral waste,SVK
T,Slovakia,2020,W01-05,2069.0,chemical and medical,SVK
T,Slovakia,2020,W06,765076.0,metal,SVK
T,Slovakia,2020,W071,157556.0,glass,SVK
T,Slovakia,2020,W072,202258.0,paper,SVK
T,Slovakia,2020,W074,137072.0,plastic,SVK
T,Slovakia,2020,W075,61682.0,wood,SVK
T,Slovakia,2020,W077_08,62824.0,weee + batt + vehicles,SVK
T,Slovakia,2020,W09,603816.0,organic waste,SVK
T,Slovakia,2020,W10,2715888.0,mixed waste,SVK
T,Slovakia,2020,W11,0.0,common sludges,SVK
T,Slovakia,2020,W12-13,0.0,mineral waste,SVK
T,Slovakia,2022,W01-05,2008.0,chemical and medical,SVK
T,Slovakia,2022,W06,838760.0,metal,SVK
T,Slovakia,2022,W071,171054.0,glass,SVK
T,Slovakia,2022,W072,216758.0,paper,SVK
T,Slovakia,2022,W074,139830.0,plastic,SVK
T,Slovakia,2022,W075,83520.0,wood,SVK
T,Slovakia,2022,W077_08,61082.0,weee + batt + vehicles,SVK
T,Slovakia,2022,W09,729444.0,organic waste,SVK
T,Slovakia,2022,W10,2399870.0,mixed waste,SVK
T,Slovakia,2022,W11,0.0,common sludges,SVK
T,Slovakia,2022,W12-13,0.0,mineral waste,SVK
T,Türkiye,2004,W01-05,0.0,chemical and medical,
T,Türkiye,2004,W071,0.0,glass,
T,Türkiye,2004,W072,0.0,paper,
T,Türkiye,2004,W074,0.0,plastic,
T,Türkiye,2004,W075,0.0,wood,
T,Türkiye,2004,W077_08,0.0,weee + batt + vehicles,
T,Türkiye,2004,W09,0.0,organic waste,
T,Türkiye,2004,W10,58449420.0,mixed waste,
T,Türkiye,2004,W11,0.0,common sludges,
T,Türkiye,2004,W12-13,0.0,mineral waste,
T,Türkiye,2006,W01-05,0.0,chemical and medical,
T,Türkiye,2006,W071,0.0,glass,
T,Türkiye,2006,W072,0.0,paper,
T,Türkiye,2006,W074,0.0,plastic,
T,Türkiye,2006,W075,0.0,wood,
T,Türkiye,2006,W077_08,0.0,weee + batt + vehicles,
T,Türkiye,2006,W09,0.0,organic waste,
T,Türkiye,2006,W10,60163640.0,mixed waste,
T,Türkiye,2006,W11,0.0,common sludges,
T,Türkiye,2006,W12-13,0.0,mineral waste,
T,Türkiye,2008,W01-05,421690.0,chemical and medical,
T,Türkiye,2008,W071,403476.0,glass,
T,Türkiye,2008,W072,1609066.0,paper,
T,Türkiye,2008,W074,636686.0,plastic,
T,Türkiye,2008,W075,24346.0,wood,
T,Türkiye,2008,W077_08,592.0,weee + batt + vehicles,
T,Türkiye,2008,W09,84550.0,organic waste,
T,Türkiye,2008,W10,50547288.0,mixed waste,
T,Türkiye,2008,W11,11392.0,common sludges,
T,Türkiye,2008,W12-13,0.0,mineral waste,
T,Türkiye,2010,W01-05,86.0,chemical and medical,
T,Türkiye,2010,W06,10598.0,metal,
T,Türkiye,2010,W071,15400.0,glass,
T,Türkiye,2010,W072,64072.0,paper,
T,Türkiye,2010,W074,52494.0,plastic,
T,Türkiye,2010,W077_08,10.0,weee + batt + vehicles,
T,Türkiye,2010,W09,1112.0,organic waste,
T,Türkiye,2010,W10,58909822.0,mixed waste,
T,Türkiye,2010,W11,72768.0,common sludges,
T,Türkiye,2010,W12-13,40260.0,mineral waste,
T,Türkiye,2012,W01-05,314.0,chemical and medical,
T,Türkiye,2012,W06,13514.0,metal,
T,Türkiye,2012,W071,18604.0,glass,
T,Türkiye,2012,W072,45486.0,paper,
T,Türkiye,2012,W074,27656.0,plastic,
T,Türkiye,2012,W075,17368.0,wood,
T,Türkiye,2012,W077_08,3334.0,weee + batt + vehicles,
T,Türkiye,2012,W09,87842.0,organic waste,
T,Türkiye,2012,W10,61084132.0,mixed waste,
T,Türkiye,2012,W11,196136.0,common sludges,
T,Türkiye,2012,W12-13,39816.0,mineral waste,
T,Türkiye,2014,W01-05,59074.0,chemical and medical,
T,Türkiye,2014,W06,70240.0,metal,
T,Türkiye,2014,W071,45576.0,glass,
T,Türkiye,2014,W072,137904.0,paper,
T,Türkiye,2014,W074,141670.0,plastic,
