unit,Geopolitical entity (reporting),TIME_PERIOD,category code,OBS_VALUE,Aggregated category name,NUTS_code
T,Serbia,2014,W071,1172.0,glass,
T,Serbia,2014,W072,7621.0,paper,
T,Serbia,2014,W074,6346.0,plastic,
T,Serbia,2014,W075,260.0,wood,
T,Serbia,2014,W077_08,9203.0,weee + batt + vehicles,
T,Serbia,2014,W09,87079.0,organic waste,
T,Serbia,2014,W10,1515191.0,mixed waste,
T,Serbia,2014,W11,0.0,common sludges,
T,Serbia,2014,W12-13,3771.0,mineral waste,
T,Serbia,2016,W01-05,32.0,chemical and medical,
T,Serbia,2016,W06,1538.0,metal,
T,Serbia,2016,W071,2397.0,glass,
T,Serbia,2016,W072,15713.0,paper,
T,Serbia,2016,W074,10770.0,plastic,
T,Serbia,2016,W075,5.0,wood,
T,Serbia,2016,W077_08,1.0,weee + batt + vehicles,
T,Serbia,2016,W09,40525.0,organic waste,
T,Serbia,2016,W10,1515636.0,mixed waste,
T,Serbia,2016,W11,0.0,common sludges,
T,Serbia,2016,W12-13,0.0,mineral waste,
T,Serbia,2018,W01-05,0.0,chemical and medical,
T,Serbia,2018,W06,377.0,metal,
T,Serbia,2018,W071,487.0,glass,
T,Serbia,2018,W072,2057.0,paper,
T,Serbia,2018,W074,3196.0,plastic,
T,Serbia,2018,W075,0.0,wood,
T,Serbia,2018,W077_08,0.0,weee + batt + vehicles,
T,Serbia,2018,W09,4206.0,organic waste,
T,Serbia,2018,W10,1851153.0,mixed waste,
T,Serbia,2018,W11,0.0,common sludges,
T,Serbia,2018,W12-13,0.0,mineral waste,
T,Serbia,2020,W01-05,100.0,chemical and medical,
T,Serbia,2020,W06,34798.0,metal,
T,Serbia,2020,W071,14243.0,glass,
T,Serbia,2020,W072,22284.0,paper,
T,Serbia,2020,W074,24873.0,plastic,
T,Serbia,2020,W075,4137.0,wood,
T,Serbia,2020,W077_08,58630.0,weee + batt + vehicles,
T,Serbia,2020,W09,2771.0,organic waste,
T,Serbia,2020,W10,1901402.0,mixed waste,
T,Serbia,2020,W11,0.0,common sludges,
T,Serbia,2020,W12-13,0.0,mineral waste,
T,Serbia,2022,W01-05,10.0,chemical and medical,
T,Serbia,2022,W06,58291.0,metal,
T,Serbia,2022,W071,40175.0,glass,
T,Serbia,2022,W072,0.0,paper,
T,Serbia,2022,W074,51073.0,plastic,
T,Serbia,2022,W075,18077.0,wood,
T,Serbia,2022,W077_08,27812.0,weee + batt + vehicles,
T,Serbia,2022,W09,0.0,organic waste,
T,Serbia,2022,W10,2029701.0,mixed waste,
T,Serbia,2022,W11,0.0,common sludges,
T,Serbia,2022,W12-13,0.0,mineral waste,
T,Sweden,2004,W01-05,22391.0,chemical and medical,SWE
T,Sweden,2004,W071,297189.0,glass,SWE
T,Sweden,2004,W072,512012.0,paper,SWE
T,Sweden,2004,W074,46123.0,plastic,SWE
T,Sweden,2004,W075,0.0,wood,SWE
T,Sweden,2004,W077_08,351188.0,weee + batt + vehicles,SWE
T,Sweden,2004,W09,0.0,organic waste,SWE
T,Sweden,2004,W10,2258951.0,mixed waste,SWE
T,Sweden,2004,W11,83546.0,common sludges,SWE
T,Sweden,2004,W12-13,0.0,mineral waste,SWE
T,Sweden,2006,W01-05,19578.0,chemical and medical,SWE
T,Sweden,2006,W071,266032.0,glass,SWE
T,Sweden,2006,W072,537440.0,paper,SWE
T,Sweden,2006,W074,47782.0,plastic,SWE
T,Sweden,2006,W075,14580.0,wood,SWE
T,Sweden,2006,W077_08,452529.0,weee + batt + vehicles,SWE
T,Sweden,2006,W09,0.0,organic waste,SWE
T,Sweden,2006,W10,2330532.0,mixed waste,SWE
T,Sweden,2006,W11,87897.0,common sludges,SWE
T,Sweden,2006,W12-13,0.0,mineral waste,SWE
T,Sweden,2008,W01-05,17878.0,chemical and medical,SWE
T,Sweden,2008,W071,246307.0,glass,SWE
T,Sweden,2008,W072,519120.0,paper,SWE
T,Sweden,2008,W074,67671.0,plastic,SWE
T,Sweden,2008,W075,21380.0,wood,SWE
T,Sweden,2008,W077_08,309315.0,weee + batt + vehicles,SWE
T,Sweden,2008,W09,0.0,organic waste,SWE
T,Sweden,2008,W10,2435894.0,mixed waste,SWE
T,Sweden,2008,W11,85026.0,common sludges,SWE
T,Sweden,2008,W12-13,0.0,mineral waste,SWE
T,Sweden,2010,W01-05,17948.0,chemical and medical,SWE
T,Sweden,2010,W06,172897.0,metal,SWE
T,Sweden,2010,W071,252135.0,glass,SWE
T,Sweden,2010,W072,454986.0,paper,SWE
T,Sweden,2010,W074,67165.0,plastic,SWE
T,Sweden,2010,W075,25030.0,wood,SWE
T,Sweden,2010,W077_08,324335.0,weee + batt + vehicles,SWE
T,Sweden,2010,W09,446940.0,organic waste,SWE
T,Sweden,2010,W10,2159965.0,mixed waste,SWE
T,Sweden,2010,W11,85026.0,common sludges,SWE
T,Sweden,2010,W12-13,0.0,mineral waste,SWE
T,Sweden,2012,W01-05,22368.0,chemical and medical,SWE
T,Sweden,2012,W06,166611.0,metal,SWE
T,Sweden,2012,W071,247232.0,glass,SWE
T,Sweden,2012,W072,379365.0,paper,SWE
T,Sweden,2012,W074,69996.0,plastic,SWE
T,Sweden,2012,W075,37180.0,wood,SWE
T,Sweden,2012,W077_08,346131.0,weee + batt + vehicles,SWE
T,Sweden,2012,W09,502000.0,organic waste,SWE
T,Sweden,2012,W10,2301423.0,mixed waste,SWE
T,Sweden,2012,W11,83097.0,common sludges,SWE
T,Sweden,2012,W12-13,0.0,mineral waste,SWE
T,Sweden,2014,W01-05,22686.0,chemical and medical,SWE
T,Sweden,2014,W06,171056.0,metal,SWE
T,Sweden,2014,W071,170980.0,glass,SWE
T,Sweden,2014,W072,368233.0,paper,SWE
T,Sweden,2014,W074,96035.0,plastic,SWE
T,Sweden,2014,W075,454300.0,wood,SWE
T,Sweden,2014,W077_08,348454.0,weee + batt + vehicles,SWE
T,Sweden,2014,W09,602313.0,organic waste,SWE
T,Sweden,2014,W10,1675939.0,mixed waste,SWE
T,Sweden,2014,W11,82662.0,common sludges,SWE
T,Sweden,2014,W12-13,146543.0,mineral waste,SWE
T,Sweden,2016,W01-05,22487.0,chemical and medical,SWE
T,Sweden,2016,W06,180507.0,metal,SWE
T,Sweden,2016,W071,188830.0,glass,SWE
T,Sweden,2016,W072,361078.0,paper,SWE
T,Sweden,2016,W074,93480.0,plastic,SWE
T,Sweden,2016,W075,465556.0,wood,SWE
T,Sweden,2016,W077_08,352864.0,weee + batt + vehicles,SWE
T,Sweden,2016,W09,713697.0,organic waste,SWE
T,Sweden,2016,W10,1764836.0,mixed waste,SWE
T,Sweden,2016,W11,87958.0,common sludges,SWE
T,Sweden,2016,W12-13,144018.0,mineral waste,SWE
T,Sweden,2018,W01-05,22716.0,chemical and medical,SWE
T,Sweden,2018,W06,181127.0,metal,SWE
T,Sweden,2018,W071,199948.0,glass,SWE
T,Sweden,2018,W072,372041.0,paper,SWE
T,Sweden,2018,W074,116830.0,plastic,SWE
T,Sweden,2018,W075,461747.0,wood,SWE
T,Sweden,2018,W077_08,359398.0,weee + batt + vehicles,SWE
T,Sweden,2018,W09,684899.0,organic waste,SWE
T,Sweden,2018,W10,1842485.0,mixed waste,SWE
T,Sweden,2018,W11,87853.0,common sludges,SWE
T,Sweden,2018,W12-13,138444.0,mineral waste,SWE
T,Sweden,2020,W01-05,22995.0,chemical and medical,SWE
T,Sweden,2020,W06,200880.0,metal,SWE
T,Sweden,2020,W071,215095.0,glass,SWE
T,Sweden,2020,W072,355892.0,paper,SWE
T,Sweden,2020,W074,135391.0,plastic,SWE
T,Sweden,2020,W075,554682.0,wood,SWE
T,Sweden,2020,W077_08,349891.0,weee + batt + vehicles,SWE
T,Sweden,2020,W09,776546.0,organic waste,SWE
T,Sweden,2020,W10,1747972.0,mixed waste,SWE
T,Sweden,2020,W11,88926.0,common sludges,SWE
T,Sweden,2020,W12-13,158392.0,mineral waste,SWE
T,Sweden,2022,W01-05,22217.0,chemical and medical,SWE
T,Sweden,2022,W06,171132.0,metal,SWE
T,Sweden,2022,W071,214483.0,glass,SWE
T,Sweden,2022,W072,329262.0,paper,SWE
T,Sweden,2022,W074,139720.0,plastic,SWE
T,Sweden,2022,W075,388911.0,wood,SWE
T,Sweden,2022,W077_08,177328.0,weee + batt + vehicles,SWE
T,Sweden,2022,W09,736609.0,organic waste,SWE
T,Sweden,2022,W10,1682890.0,mixed waste,SWE
T,Sweden,2022,W11,88008.0,common sludges,SWE
T,Sweden,2022,W12-13,147609.0,mineral waste,SWE
T,Slovenia,2004,W01-05,3640.0,chemical and medical,SVN
T,Slovenia,2004,W071,6947.0,glass,SVN
T,Slovenia,2004,W072,17254.0,paper,SVN
T,Slovenia,2004,W074,8818.0,plastic,SVN
T,Slovenia,2004,W075,4972.0,wood,SVN
T,Slovenia,2004,W077_08,2442.0,weee + batt + vehicles,SVN
T,Slovenia,2004,W09,0.0,organic waste,SVN
T,Slovenia,2004,W10,556701.0,mixed waste,SVN
T,Slovenia,2004,W11,11559.0,common sludges,SVN
T,Slovenia,2004,W12-13,2869.0,mineral waste,SVN
T,Slovenia,2006,W01-05,7213.0,chemical and medical,SVN
T,Slovenia,2006,W071,11414.0,glass,SVN
T,Slovenia,2006,W072,26104.0,paper,SVN
T,Slovenia,2006,W074,9382.0,plastic,SVN
T,Slovenia,2006,W075,9509.0,wood,SVN
T,Slovenia,2006,W077_08,5833.0,weee + batt + vehicles,SVN
T,Slovenia,2006,W09,12.0,organic waste,SVN
T,Slovenia,2006,W10,555083.0,mixed waste,SVN
T,Slovenia,2006,W11,3891.0,common sludges,SVN
T,Slovenia,2006,W12-13,300812.0,mineral waste,SVN
T,Slovenia,2008,W01-05,494.0,chemical and medical,SVN
T,Slovenia,2008,W071,14211.0,glass,SVN
T,Slovenia,2008,W072,33740.0,paper,SVN
T,Slovenia,2008,W074,8163.0,plastic,SVN
T,Slovenia,2008,W075,9349.0,wood,SVN
T,Slovenia,2008,W077_08,6692.0,weee + batt + vehicles,SVN
T,Slovenia,2008,W09,0.0,organic waste,SVN
T,Slovenia,2008,W10,577303.0,mixed waste,SVN
T,Slovenia,2008,W11,1967.0,common sludges,SVN
T,Slovenia,2008,W12-13,0.0,mineral waste,SVN
T,Slovenia,2010,W01-05,860.0,chemical and medical,SVN
T,Slovenia,2010,W06,7615.0,metal,SVN
T,Slovenia,2010,W071,21756.0,glass,SVN
T,Slovenia,2010,W072,38865.0,paper,SVN
T,Slovenia,2010,W074,15032.0,plastic,SVN
T,Slovenia,2010,W075,14189.0,wood,SVN
T,Slovenia,2010,W077_08,19853.0,weee + batt + vehicles,SVN
T,Slovenia,2010,W09,52384.0,organic waste,SVN
T,Slovenia,2010,W10,516545.0,mixed waste,SVN
T,Slovenia,2010,W11,5658.0,common sludges,SVN
T,Slovenia,2010,W12-13,24544.0,mineral waste,SVN
T,Slovenia,2012,W01-05,1151.0,chemical and medical,SVN
T,Slovenia,2012,W06,5605.0,metal,SVN
T,Slovenia,2012,W071,25454.0,glass,SVN
T,Slovenia,2012,W072,40747.0,paper,SVN
T,Slovenia,2012,W074,6398.0,plastic,SVN
T,Slovenia,2012,W075,14996.0,wood,SVN
T,Slovenia,2012,W077_08,21540.0,weee + batt + vehicles,SVN
T,Slovenia,2012,W09,85692.0,organic waste,SVN
T,Slovenia,2012,W10,403653.0,mixed waste,SVN
T,Slovenia,2012,W11,2437.0,common sludges,SVN
T,Slovenia,2012,W12-13,27001.0,mineral waste,SVN
T,Slovenia,2014,W01-05,1223.0,chemical and medical,SVN
T,Slovenia,2014,W06,4641.0,metal,SVN
T,Slovenia,2014,W071,27392.0,glass,SVN
T,Slovenia,2014,W072,43970.0,paper,SVN
T,Slovenia,2014,W074,3878.0,plastic,SVN
T,Slovenia,2014,W075,15998.0,wood,SVN
T,Slovenia,2014,W077_08,13795.0,weee + batt + vehicles,SVN
T,Slovenia,2014,W09,97261.0,organic waste,SVN
T,Slovenia,2014,W10,340913.0,mixed waste,SVN
T,Slovenia,2014,W11,5.0,common sludges,SVN
T,Slovenia,2014,W12-13,10189.0,mineral waste,SVN
T,Slovenia,2016,W01-05,1409.0,chemical and medical,SVN
T,Slovenia,2016,W06,7996.0,metal,SVN
T,Slovenia,2016,W071,28625.0,glass,SVN
T,Slovenia,2016,W072,42457.0,paper,SVN
T,Slovenia,2016,W074,3095.0,plastic,SVN
T,Slovenia,2016,W075,20365.0,wood,SVN
T,Slovenia,2016,W077_08,7386.0,weee + batt + vehicles,SVN
T,Slovenia,2016,W09,110565.0,organic waste,SVN
T,Slovenia,2016,W10,334950.0,mixed waste,SVN
T,Slovenia,2016,W11,12110.0,common sludges,SVN
T,Slovenia,2016,W12-13,65899.0,mineral waste,SVN
T,Slovenia,2018,W01-05,1585.0,chemical and medical,SVN
T,Slovenia,2018,W06,32197.0,metal,SVN
T,Slovenia,2018,W071,30252.0,glass,SVN
T,Slovenia,2018,W072,51822.0,paper,SVN
T,Slovenia,2018,W074,2414.0,plastic,SVN
T,Slovenia,2018,W075,30103.0,wood,SVN
T,Slovenia,2018,W077_08,14599.0,weee + batt + vehicles,SVN
T,Slovenia,2018,W09,117599.0,organic waste,SVN
T,Slovenia,2018,W10,346104.0,mixed waste,SVN
T,Slovenia,2018,W11,14721.0,common sludges,SVN
T,Slovenia,2018,W12-13,342.0,mineral waste,SVN
T,Slovenia,2020,W01-05,1735.0,chemical and medical,SVN
T,Slovenia,2020,W06,28609.0,metal,SVN
T,Slovenia,2020,W071,29860.0,glass,SVN
T,Slovenia,2020,W072,47761.0,paper,SVN
T,Slovenia,2020,W074,2288.0,plastic,SVN
T,Slovenia,2020,W075,34933.0,wood,SVN
T,Slovenia,2020,W077_08,10530.0,weee + batt + vehicles,SVN
T,Slovenia,2020,W09,121867.0,organic waste,SVN
T,Slovenia,2020,W10,347822.0,mixed waste,SVN
T,Slovenia,2020,W11,0.0,common sludges,SVN
T,Slovenia,2020,W12-13,1645.0,mineral waste,SVN
T,Slovenia,2022,W01-05,1431.0,chemical and medical,SVN
T,Slovenia,2022,W06,43241.0,metal,SVN
T,Slovenia,2022,W071,33995.0,glass,SVN
T,Slovenia,2022,W072,56532.0,paper,SVN
T,Slovenia,2022,W074,2564.0,plastic,SVN
T,Slovenia,2022,W075,42529.0,wood,SVN
T,Slovenia,2022,W077_08,11218.0,weee + batt + vehicles,SVN
T,Slovenia,2022,W09,113071.0,organic waste,SVN
T,Slovenia,2022,W10,338557.0,mixed waste,SVN
T,Slovenia,2022,W11,0.0,common sludges,SVN
T,Slovenia,2022,W12-13,1056.0,mineral waste,SVN
T,Slovakia,2004,W01-05,0.0,chemical and medical,SVK
T,Slovakia,2004,W071,0.0,glass,SVK
T,Slovakia,2004,W072,0.0,paper,SVK
T,Slovakia,2004,W074,0.0,plastic,SVK
T,Slovakia,2004,W075,0.0,wood,SVK
T,Slovakia,2004,W077_08,0.0,weee + batt + vehicles,SVK
T,Slovakia,2004,W09,0.0,organic waste,SVK
T,Slovakia,2004,W10,0.0,mixed waste,SVK
T,Slovakia,2004,W11,0.0,common sludges,SVK
T,Slovakia,2004,W12-13,0.0,mineral waste,SVK
T,Slovakia,2006,W01-05,110.0,chemical and medical,SVK
T,Slovakia,2006,W071,23124.0,glass,SVK
T,Slovakia,2006,W072,30433.0,paper,SVK
T,Slovakia,2006,W074,11039.0,plastic,SVK
T,Slovakia,2006,W075,893.0,wood,SVK
T,Slovakia,2006,W077_08,4044.0,weee + batt + vehicles,SVK
T,Slovakia,2006,W09,0.0,organic waste,SVK
T,Slovakia,2006,W10,1437106.0,mixed waste,SVK
T,Slovakia,2006,W11,499.0,common sludges,SVK
T,Slovakia,2006,W12-13,0.0,mineral waste,SVK
T,Slovakia,2008,W01-05,245.0,chemical and medical,SVK
T,Slovakia,2008,W071,38844.0,glass,SVK
T,Slovakia,2008,W072,44814.0,paper,SVK
T,Slovakia,2008,W074,18271.0,plastic,SVK
T,Slovakia,2008,W075,1512.0,wood,SVK
T,Slovakia,2008,W077_08,6781.0,weee + batt + vehicles,SVK
T,Slovakia,2008,W09,0.0,organic waste,SVK
T,Slovakia,2008,W10,1533083.0,mixed waste,SVK
T,Slovakia,2008,W11,3926.0,common sludges,SVK
T,Slovakia,2008,W12-13,0.0,mineral waste,SVK
T,Slovakia,2010,W01-05,442.0,chemical and medical,SVK
T,Slovakia,2010,W06,10007.0,metal,SVK
T,Slovakia,2010,W071,42643.0,glass,SVK
T,Slovakia,2010,W072,48163.0,paper,SVK
T,Slovakia,2010,W074,22789.0,plastic,SVK
T,Slovakia,2010,W075,1559.0,wood,SVK
T,Slovakia,2010,W077_08,7254.0,weee + batt + vehicles,SVK
T,Slovakia,2010,W09,95567.0,organic waste,SVK
T,Slovakia,2010,W10,1458095.0,mixed waste,SVK
T,Slovakia,2010,W11,3714.0,common sludges,SVK
T,Slovakia,2010,W12-13,23683.0,mineral waste,SVK
T,Slovakia,2012,W01-05,563.0,chemical and medical,SVK
T,Slovakia,2012,W06,12248.0,metal,SVK
T,Slovakia,2012,W071,48552.0,glass,SVK
T,Slovakia,2012,W072,58925.0,paper,SVK
T,Slovakia,2012,W074,28315.0,plastic,SVK
T,Slovakia,2012,W075,2460.0,wood,SVK
T,Slovakia,2012,W077_08,8192.0,weee + batt + vehicles,SVK
T,Slovakia,2012,W09,98090.0,organic waste,SVK
T,Slovakia,2012,W10,1382979.0,mixed waste,SVK
T,Slovakia,2012,W11,2373.0,common sludges,SVK
T,Slovakia,2012,W12-13,9449.0,mineral waste,SVK
T,Slovakia,2014,W01-05,715.0,chemical and medical,SVK
T,Slovakia,2014,W06,17803.0,metal,SVK
T,Slovakia,2014,W071,50227.0,glass,SVK
T,Slovakia,2014,W072,61686.0,paper,SVK
T,Slovakia,2014,W074,31568.0,plastic,SVK
T,Slovakia,2014,W075,5272.0,wood,SVK
T,Slovakia,2014,W077_08,8009.0,weee + batt + vehicles,SVK
T,Slovakia,2014,W09,125419.0,organic waste,SVK
T,Slovakia,2014,W10,1400856.0,mixed waste,SVK
T,Slovakia,2014,W11,14904.0,common sludges,SVK
T,Slovakia,2014,W12-13,8007.0,mineral waste,SVK
T,Slovakia,2016,W01-05,603.0,chemical and medical,SVK
T,Slovakia,2016,W06,110269.0,metal,SVK
T,Slovakia,2016,W071,55984.0,glass,SVK
T,Slovakia,2016,W072,72557.0,paper,SVK
T,Slovakia,2016,W074,36123.0,plastic,SVK
T,Slovakia,2016,W075,8724.0,wood,SVK
T,Slovakia,2016,W077_08,12018.0,weee + batt + vehicles,SVK
T,Slovakia,2016,W09,157060.0,organic waste,SVK
T,Slovakia,2016,W10,1413758.0,mixed waste,SVK
T,Slovakia,2016,W11,3371.0,common sludges,SVK
T,Slovakia,2016,W12-13,11808.0,mineral waste,SVK
T,Slovakia,2018,W01-05,691.0,chemical and medical,SVK
T,Slovakia,2018,W06,347275.0,metal,SVK
T,Slovakia,2018,W071,66251.0,glass,SVK
T,Slovakia,2018,W072,105332.0,paper,SVK
T,Slovakia,2018,W074,49795.0,plastic,SVK
T,Slovakia,2018,W075,13385.0,wood,SVK
T,Slovakia,2018,W077_08,22843.0,weee + batt + vehicles,SVK
T,Slovakia,2018,W09,219649.0,organic waste,SVK
T,Slovakia,2018,W10,1417989.0,mixed waste,SVK
T,Slovakia,2018,W11,1208.0,common sludges,SVK
T,Slovakia,2018,W12-13,4246.0,mineral waste,SVK
T,Slovakia,2020,W01-05,1035.0,chemical and medical,SVK
T,Slovakia,2020,W06,382538.0,metal,SVK
T,Slovakia,2020,W071,78778.0,glass,SVK
T,Slovakia,2020,W072,101129.0,paper,SVK
T,Slovakia,2020,W074,68536.0,plastic,SVK
T,Slovakia,2020,W075,30841.0,wood,SVK
T,Slovakia,2020,W077_08,31412.0,weee + batt + vehicles,SVK
T,Slovakia,2020,W09,301908.0,organic waste,SVK
T,Slovakia,2020,W10,1357944.0,mixed waste,SVK
T,Slovakia,2020,W11,0.0,common sludges,SVK
T,Slovakia,2020,W12-13,0.0,mineral waste,SVK
T,Slovakia,2022,W01-05,1004.0,chemical and medical,SVK
T,Slovakia,2022,W06,419380.0,metal,SVK
T,Slovakia,2022,W071,85527.0,glass,SVK
T,Slovakia,2022,W072,108379.0,paper,SVK
T,Slovakia,2022,W074,69915.0,plastic,SVK
T,Slovakia,2022,W075,41760.0,wood,SVK
T,Slovakia,2022,W077_08,30541.0,weee + batt + vehicles,SVK
T,Slovakia,2022,W09,364722.0,organic waste,SVK
T,Slovakia,2022,W10,1199935.0,mixed waste,SVK
T,Slovakia,2022,W11,0.0,common sludges,SVK
T,Slovakia,2022,W12-13,0.0,mineral waste,SVK
T,Türkiye,2004,W01-05,0.0,chemical and medical,
T,Türkiye,2004,W071,0.0,glass,
T,Türkiye,2004,W072,0.0,paper,
T,Türkiye,2004,W074,0.0,plastic,
T,Türkiye,2004,W075,0.0,wood,
T,Türkiye,2004,W077_08,0.0,weee + batt + vehicles,
T,Türkiye,2004,W09,0.0,organic waste,
T,Türkiye,2004,W10,29224710.0,mixed waste,
T,Türkiye,2004,W11,0.0,common sludges,
T,Türkiye,2004,W12-13,0.0,mineral waste,
T,Türkiye,2006,W01-05,0.0,chemical and medical,
T,Türkiye,2006,W071,0.0,glass,
T,Türkiye,2006,W072,0.0,paper,
T,Türkiye,2006,W074,0.0,plastic,
T,Türkiye,2006,W075,0.0,wood,
T,Türkiye,2006,W077_08,0.0,weee + batt + vehicles,
T,Türkiye,2006,W09,0.0,organic waste,
T,Türkiye,2006,W10,30081820.0,mixed waste,
T,Türkiye,2006,W11,0.0,common sludges,
T,Türkiye,2006,W12-13,0.0,mineral waste,
T,Türkiye,2008,W01-05,210845.0,chemical and medical,
T,Türkiye,2008,W071,201738.0,glass,
T,Türkiye,2008,W072,804533.0,paper,
T,Türkiye,2008,W074,318343.0,plastic,
T,Türkiye,2008,W075,12173.0,wood,
T,Türkiye,2008,W077_08,296.0,weee + batt + vehicles,
T,Türkiye,2008,W09,42275.0,organic waste,
T,Türkiye,2008,W10,25169058.0,mixed waste,
T,Türkiye,2008,W11,5696.0,common sludges,
T,Türkiye,2008,W12-13,0.0,mineral waste,
T,Türkiye,2010,W01-05,43.0,chemical and medical,
T,Türkiye,2010,W06,5299.0,metal,
T,Türkiye,2010,W071,7700.0,glass,
T,Türkiye,2010,W072,32036.0,paper,
T,Türkiye,2010,W074,26247.0,plastic,
T,Türkiye,2010,W077_08,5.0,weee + batt + vehicles,
T,Türkiye,2010,W09,556.0,organic waste,
T,Türkiye,2010,W10,29389496.0,mixed waste,
T,Türkiye,2010,W11,36384.0,common sludges,
T,Türkiye,2010,W12-13,20130.0,mineral waste,
T,Türkiye,2012,W01-05,157.0,chemical and medical,
T,Türkiye,2012,W06,6757.0,metal,
T,Türkiye,2012,W071,9302.0,glass,
T,Türkiye,2012,W072,22743.0,paper,
T,Türkiye,2012,W074,13828.0,plastic,
T,Türkiye,2012,W075,8684.0,wood,
T,Türkiye,2012,W077_08,1667.0,weee + batt + vehicles,
T,Türkiye,2012,W09,43921.0,organic waste,
T,Türkiye,2012,W10,30537959.0,mixed waste,
T,Türkiye,2012,W11,98068.0,common sludges,
T,Türkiye,2012,W12-13,19908.0,mineral waste,
T,Türkiye,2014,W01-05,29537.0,chemical and medical,
T,Türkiye,2014,W06,35120.0,metal,
T,Türkiye,2014,W071,22788.0,glass,
T,Türkiye,2014,W072,68952.0,paper,
T,Türkiye,2014,W074,70835.0,plastic,
T,Türkiye,2014,W075,7398.0,wood,
T,Türkiye,2014,W077_08,4.0,weee + batt + vehicles,
T,Türkiye,2014,W09,5506.0,organic waste,
T,Türkiye,2014,W10,24405215.0,mixed waste,
T,Türkiye,2014,W11,25358.0,common sludges,
T,Türkiye,2014,W12-13,2278.0,mineral waste,
T,Türkiye,2016,W06,110356.0,metal,
T,Türkiye,2016,W071,178713.0,glass,
T,Türkiye,2016,W072,781593.0,paper,
T,Türkiye,2016,W074,408920.0,plastic,
T,Türkiye,2016,W10,26618366.0,mixed waste,
T,Türkiye,2018,W01-05,0.0,chemical and medical,
T,Türkiye,2018,W06,103849.0,metal,
T,Türkiye,2018,W071,187416.0,glass,
T,Türkiye,2018,W072,872020.0,paper,
T,Türkiye,2018,W074,405290.0,plastic,
T,Türkiye,2018,W075,0.0,wood,
T,Türkiye,2018,W077_08,1736.0,weee + batt + vehicles,
T,Türkiye,2018,W09,0.0,organic waste,
T,Türkiye,2018,W10,26504135.0,mixed waste,
T,Türkiye,2018,W11,0.0,common sludges,
T,Türkiye,2018,W12-13,24768.0,mineral waste,
T,Türkiye,2020,W01-05,0.0,chemical and medical,
T,Türkiye,2020,W06,104514.0,metal,
T,Türkiye,2020,W071,215614.0,glass,
T,Türkiye,2020,W072,827987.0,paper,
T,Türkiye,2020,W074,388963.0,plastic,
T,Türkiye,2020,W075,0.0,wood,
T,Türkiye,2020,W077_08,381.0,weee + batt + vehicles,
T,Türkiye,2020,W09,0.0,organic waste,
T,Türkiye,2020,W10,26920501.0,mixed waste,
T,Türkiye,2020,W11,0.0,common sludges,
T,Türkiye,2020,W12-13,31672.0,mineral waste,
T,Türkiye,2022,W01-05,0.0,chemical and medical,
T,Türkiye,2022,W06,55821.0,metal,
T,Türkiye,2022,W071,97574.0,glass,
T,Türkiye,2022,W072,459217.0,paper,
T,Türkiye,2022,W074,221328.0,plastic,
T,Türkiye,2022,W075,0.0,wood,
T,Türkiye,2022,W077_08,0.0,weee + batt + vehicles,
T,Türkiye,2022,W09,0.0,organic waste,
T,Türkiye,2022,W10,25944155.0,mixed waste,
T,Türkiye,2022,W11,0.0,common sludges,
T,Türkiye,2022,W12-13,31955.0,mineral waste,
T,United Kingdom,2004,W01-05,8047.0,chemical and medical,GBR
T,United Kingdom,2004,W071,789945.0,glass,GBR
T,United Kingdom,2004,W072,2064783.0,paper,GBR
T,United Kingdom,2004,W074,116547.0,plastic,GBR
T,United Kingdom,2004,W075,287087.0,wood,GBR
T,United Kingdom,2004,W077_08,632686.0,weee + batt + vehicles,GBR
T,United Kingdom,2004,W09,0.0,organic waste,GBR
T,United Kingdom,2004,W10,24461265.0,mixed waste,GBR
T,United Kingdom,2004,W11,0.0,common sludges,GBR
T,United Kingdom,2004,W12-13,7731.0,mineral waste,GBR
T,United Kingdom,2006,W01-05,8376.0,chemical and medical,GBR
T,United Kingdom,2006,W071,949187.0,glass,GBR
T,United Kingdom,2006,W072,1872239.0,paper,GBR
T,United Kingdom,2006,W074,76413.0,plastic,GBR
T,United Kingdom,2006,W075,541862.0,wood,GBR
T,United Kingdom,2006,W077_08,1188995.0,weee + batt + vehicles,GBR
T,United Kingdom,2006,W09,0.0,organic waste,GBR
T,United Kingdom,2006,W10,23087586.0,mixed waste,GBR
T,United Kingdom,2006,W11,0.0,common sludges,GBR
T,United Kingdom,2006,W12-13,0.0,mineral waste,GBR
T,United Kingdom,2008,W01-05,37936.0,chemical and medical,GBR
T,United Kingdom,2008,W071,1093123.0,glass,GBR
T,United Kingdom,2008,W072,1803922.0,paper,GBR
T,United Kingdom,2008,W074,99112.0,plastic,GBR
T,United Kingdom,2008,W075,552344.0,wood,GBR
T,United Kingdom,2008,W077_08,1203863.0,weee + batt + vehicles,GBR
T,United Kingdom,2008,W09,0.0,organic waste,GBR
T,United Kingdom,2008,W10,21166593.0,mixed waste,GBR
T,United Kingdom,2008,W11,0.0,common sludges,GBR
T,United Kingdom,2008,W12-13,0.0,mineral waste,GBR
T,United Kingdom,2010,W01-05,14311.0,chemical and medical,GBR
T,United Kingdom,2010,W06,509252.0,metal,GBR
T,United Kingdom,2010,W071,1362003.0,glass,GBR
T,United Kingdom,2010,W072,2902991.0,paper,GBR
